,age,ageCond,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,g2f,g3f_4c,g4f_3c,g6f_2c,g8f_1c,hrName,hrNo,ilsu,jkName,jkNo,meet,name,ord,ordG1f,ordS1f,owName,owNo,plcOdds,prizeCond,rank,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,rcTimeG1f,rcTimeG2f,rcTimeG3f,rcTimeS1f,rcTime_1c,rcTime_2c,rcTime_3c,rcTime_400,rcTime_4c,sex,trName,trNo,track,weather,wgBudam,wgHr,winOdds
193,5,연령오픈,별정B,0,0,0,41250000,16500000,10500000,3750000,3000000,6,-,0,0,0,0,0,마이티웰,0045657,31,임다빈,080602,서울,미국,94,0,0,조병태,113005,0.0,R1~65,혼3등급,56,20230429,토요일,1700,일반,8,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,수,서홍수,070160,포화 (18%),흐림,55.0,0(),0.0
194,6,연령오픈,별정B,0,0,0,41250000,16500000,10500000,3750000,3000000,1,-,0,0,0,0,0,톱시드,0041199,31,김정준,080473,서울,한국,94,0,0,임동현,119010,0.0,R1~65,혼3등급,57,20230429,토요일,1700,일반,8,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,거,박병일,070163,포화 (18%),흐림,56.0,0(),0.0
195,4,연령오픈,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,6,-,0,4,4,0,0,코스모,0044290,31,박태종,080103,서울,한국,1,4,4,유수현,121004,1.7,R1~80,2등급,69,20230429,토요일,1200,일반,9,71.8,13.0,0,36.5,13,0.0,0.0,24.0,0,41.0,암,최봉주,070152,포화 (18%),흐림,51.0,492(+18),3.8
196,5,연령오픈,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,2,머리,0,1,1,0,0,럭키재산,0042344,31,김아현,080598,서울,한국,2,1,1,럭키팜,121014,3.6,R1~80,2등급,66,20230429,토요일,1200,일반,9,71.8,13.3,0,37.1,13,0.0,0.0,23.7,0,40.4,암,박재우,070164,포화 (18%),흐림,51.0,460(+12),10.6
197,4,연령오픈,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,3,머리,0,2,2,0,0,네모프린세스,0044108,31,송재철,080513,서울,한국,3,2,2,박정배,118001,2.5,R1~80,2등급,69,20230429,토요일,1200,일반,9,71.8,13.3,0,36.9,13,0.0,0.0,23.8,0,40.7,암,안병기,070146,포화 (18%),흐림,52.0,526(+5),6.7
198,5,연령오픈,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,4,1½,0,5,5,0,0,흥드림,0042825,31,문정균,080337,서울,한국,4,3,5,임한용,121021,2.2,R1~80,2등급,80,20230429,토요일,1200,일반,9,72.1,13.3,0,36.7,13,0.0,0.0,24.2,0,41.2,거,정호익,070148,포화 (18%),흐림,58.0,485(+4),7.7
199,5,연령오픈,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,1,4,0,3,3,0,0,바이스로이,0042576,31,다비드,080584,서울,한국,5,5,3,김진태a,105239,1.6,R1~80,2등급,73,20230429,토요일,1200,일반,9,72.7,13.6,0,37.5,13,0.0,0.0,24.0,0,40.9,거,문병기,070225,포화 (18%),흐림,54.5,494(+7),4.5
200,5,연령오픈,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,9,3,0,6,6,0,0,신의아들,0042798,31,유승완,080417,서울,한국,6,6,6,김진태a,105239,1.3,R1~80,2등급,76,20230429,토요일,1200,일반,9,73.3,13.8,0,37.7,13,0.0,0.0,24.4,0,41.3,수,강환민,070175,포화 (18%),흐림,56.0,461(-3),3.9
201,7,연령오픈,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,8,½,0,7,7,0,0,문학파이어,0041606,31,신형철,080122,서울,미국,7,7,9,에스지이건설,121013,3.3,R1~80,2등급,75,20230429,토요일,1200,일반,9,73.3,13.7,0,37.5,14,0.0,0.0,24.7,0,41.5,수,신삼영,070161,포화 (18%),흐림,55.5,499(-3),15.5
202,6,연령오픈,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,7,4,0,8,8,0,0,블루키톤,0043602,31,정정희,080530,서울,미국,8,8,8,최병욱,117009,7.6,R1~80,2등급,68,20230429,토요일,1200,일반,9,74.1,13.4,0,37.4,14,0.0,0.0,25.1,0,42.6,수,김동철,070177,포화 (18%),흐림,52.0,489(+7),54.2
203,6,연령오픈,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,5,코,0,9,9,0,0,금자유,0041898,31,김정준,080473,서울,미국,9,9,7,배태곤,105231,4.9,R1~80,2등급,68,20230429,토요일,1200,일반,9,74.1,13.0,0,37.1,14,0.0,0.0,25.3,0,43.0,암,박병일,070163,포화 (18%),흐림,52.0,477(+6),19.4
204,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,8,-,0,1,1,0,0,질주본,0042143,31,김정준,080473,서울,한국,1,1,1,박준배,106148,2.1,R1~65,국3등급,57,20230429,토요일,1200,일반,10,72.5,13.2,0,37.0,13,0.0,0.0,23.8,0,41.5,거,최영주,070098,포화 (18%),흐림,54.0,486(-4),6.9
205,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,4,4,0,2,4,0,0,이스트임팩트,0042497,31,김아현,080598,서울,한국,2,2,2,김영구,110003,5.9,R1~65,국3등급,59,20230429,토요일,1200,일반,10,73.2,13.3,0,37.5,13,0.0,0.0,24.1,0,41.7,거,박재우,070164,포화 (18%),흐림,54.0,459(-7),23.4
206,6,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,1,½,0,7,9,0,0,글로벌골드,0041091,31,이용호,080547,서울,한국,3,7,9,장재형,010611,4.4,R1~65,국3등급,50,20230429,토요일,1200,일반,10,73.3,12.9,0,37.1,14,0.0,0.0,24.9,0,42.2,거,최상식,070085,포화 (18%),흐림,52.0,478(+2),18.8
207,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,2,목,0,5,5,0,0,최강블랙,0042258,31,정정희,080530,서울,한국,4,4,5,이강운,121047,2.4,R1~65,국3등급,61,20230429,토요일,1200,일반,10,73.4,13.2,0,37.5,13,0.0,0.0,24.3,0,42.0,암,리카디,070244,포화 (18%),흐림,54.0,467(+15),6.6
208,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,3,목,0,6,6,0,0,스마트전사,0042530,31,김효정,080578,서울,한국,5,5,6,김태성,113008,2.9,R1~65,국3등급,54,20230429,토요일,1200,일반,10,73.4,13.2,0,37.5,13,0.0,0.0,24.3,0,42.0,거,송문길,070179,포화 (18%),흐림,52.5,490(+15),14.5
209,6,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,10,¾,0,4,3,0,0,컴플리트캡틴,0040272,31,이동진,080579,서울,한국,6,3,4,장석영,010355,3.4,R1~65,국3등급,56,20230429,토요일,1200,일반,10,73.5,13.6,0,37.8,13,0.0,0.0,23.9,0,41.7,수,이희영,070053,포화 (18%),흐림,53.5,508(-4),19.0
210,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,7,2,0,10,10,0,0,베스트타임,0042531,31,송재철,080513,서울,한국,7,9,8,박정재,010801,3.7,R1~65,국3등급,53,20230429,토요일,1200,일반,10,73.9,13.1,0,37.3,13,0.0,0.0,24.9,0,42.5,암,문병기,070225,포화 (18%),흐림,52.0,472(+2),22.9
211,4,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,5,½,0,8,8,0,0,라온더아리아,0044519,31,임기원,080487,서울,한국,8,8,10,손광섭,121049,1.1,R1~65,국3등급,59,20230429,토요일,1200,일반,10,74.0,13.6,0,37.8,14,0.0,0.0,24.8,0,42.2,암,박종곤,070095,포화 (18%),흐림,53.0,437(+9),1.7
212,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,6,3,0,3,2,0,0,매직주니어,0042601,31,유승완,080417,서울,한국,9,6,3,최상기,105263,2.9,R1~65,국3등급,61,20230429,토요일,1200,일반,10,74.5,14.1,0,38.8,13,0.0,0.0,23.9,0,41.7,거,서인석,070165,포화 (18%),흐림,56.0,463(+7),14.9
213,4,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,9,½,0,9,7,0,0,와일드삭스,0044287,31,임다빈,080602,서울,한국,10,10,7,김창식,010352,3.4,R1~65,국3등급,55,20230429,토요일,1200,일반,10,74.5,13.5,0,38.2,13,0.0,0.0,24.5,0,42.4,수,이관호,070181,포화 (18%),흐림,53.0,462(+5),28.6
214,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,-,0,1,1,0,0,아너로즈,0046215,29,김옥성,080100,서울,한국,1,1,1,송용만,106170,1.1,R0~0,국6등급,0,20230423,일요일,1200,일반,1,75.0,13.7,0,38.9,13,0.0,0.0,24.4,0,42.2,암,안병기,070146,건조 (3%),맑음,54.0,472(),1.6
215,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,7,0,3,3,0,0,장흥클래스,0046162,29,문정균,080337,서울,한국,2,3,5,임한용,121021,1.8,R0~0,국6등급,0,20230423,일요일,1200,일반,1,76.3,13.7,0,39.0,14,0.0,0.0,25.1,0,43.4,거,최봉주,070152,건조 (3%),맑음,56.0,459(+4),10.5
216,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,1¼,0,6,7,0,0,검의전설,0046390,29,함완식,080342,서울,한국,3,5,7,이혜란,104102,5.1,R0~0,국6등급,0,20230423,일요일,1200,일반,1,76.5,13.5,0,38.4,14,0.0,0.0,25.9,0,44.2,수,서홍수,070160,건조 (3%),맑음,56.0,435(+3),36.2
217,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,¾,0,2,2,0,0,나올루니,0046375,29,박을운,080339,서울,한국,4,2,2,이경호a,121010,1.5,R0~0,국6등급,-,20230423,일요일,1200,일반,1,76.6,14.5,0,40.4,13,0.0,0.0,24.4,0,42.4,암,조현수,070199,건조 (3%),맑음,54.0,460(-6),4.0
218,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,¾,0,8,8,0,0,성실인동,0045419,29,김정준,080473,서울,한국,5,7,8,이동훈,104112,2.8,R0~0,국6등급,0,20230423,일요일,1200,일반,1,76.8,13.5,0,38.6,14,0.0,0.0,26.2,0,44.5,암,문병기,070225,건조 (3%),맑음,54.0,493(+6),20.3
219,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,½,0,5,6,0,0,민트플레이,0050005,29,조한별,080515,서울,한국,6,6,6,조현영,122001,2.1,R0~0,국6등급,0,20230423,일요일,1200,일반,1,76.9,13.6,0,39.0,14,0.0,0.0,25.4,0,44.2,암,임채덕,070198,건조 (3%),맑음,54.0,421(+7),11.7
220,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,3,0,4,5,0,0,위너드래건,0045497,29,송재철,080513,서울,한국,7,4,4,오종환,065154,4.8,R0~0,국6등급,0,20230423,일요일,1200,일반,1,77.5,14.9,0,40.1,14,0.0,0.0,25.3,0,43.5,수,구자흥,070157,건조 (3%),맑음,56.0,523(+5),22.1
221,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,6,0,7,4,0,0,라온에어포스,0045709,29,김아현,080598,서울,한국,8,8,3,손광섭,121049,2.6,R0~0,국6등급,0,20230423,일요일,1200,일반,1,78.6,14.5,0,40.7,13,0.0,0.0,25.2,0,44.5,수,박종곤,070095,건조 (3%),맑음,55.0,453(+10),14.3
222,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,-,0,1,1,0,0,걸작투어,0045274,30,조인권,080438,서울,한국,1,1,1,박덕희,105249,2.7,R0~0,국6등급,0,20230423,일요일,1200,일반,2,76.3,13.9,0,39.5,13,0.0,0.0,24.3,0,43.4,암,박윤규,070117,건조 (3%),맑음,54.0,477(+1),13.0
223,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,10,1¾,0,2,2,0,0,피지블레이드,0045702,30,김용근,080405,서울,한국,2,2,2,김형란,112270,1.9,R0~0,국6등급,0,20230423,일요일,1200,일반,2,76.6,14.2,0,39.7,13,0.0,0.0,24.3,0,43.5,암,이준철,070197,건조 (3%),맑음,54.0,455(+12),7.8
224,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,코,0,3,3,0,0,원평킹덤,0046151,30,송재철,080513,서울,한국,3,3,3,김용재,106198,1.2,R0~0,국6등급,0,20230423,일요일,1200,일반,2,76.6,13.7,0,39.5,13,0.0,0.0,24.6,0,43.6,수,김동균,070170,건조 (3%),맑음,56.0,498(-11),1.9
225,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,1¼,0,7,8,0,0,월드패션,0046187,30,박태종,080103,서울,한국,4,4,8,김준현,106289,1.3,R0~0,국6등급,0,20230423,일요일,1200,일반,2,76.8,13.5,0,39.3,14,0.0,0.0,25.4,0,44.1,거,곽영효,070094,건조 (3%),맑음,56.0,499(-1),4.9
226,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,11,4,0,8,7,0,0,세상앞으로,0045612,30,다비드,080584,서울,한국,5,7,7,우태율,111006,10.6,R0~0,국6등급,-,20230423,일요일,1200,일반,2,77.5,13.8,0,40.0,14,0.0,0.0,25.1,0,44.1,암,안병기,070146,건조 (3%),맑음,54.0,498(-7),109.5
227,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,½,0,5,5,0,0,브라이트위너,0045819,30,김동수,080529,서울,한국,6,5,5,함철원,119027,2.5,R0~0,국6등급,0,20230423,일요일,1200,일반,2,77.5,14.1,0,40.2,14,0.0,0.0,25.1,0,43.9,암,조현수,070199,건조 (3%),맑음,54.0,468(+5),12.8
228,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,3,0,9,9,0,0,서울라이언,0045396,30,장추열,080476,서울,한국,7,9,9,이동좌,106080,2.4,R0~0,국6등급,-,20230423,일요일,1200,일반,2,78.1,13.9,0,40.3,14,0.0,0.0,25.5,0,44.3,암,우창구,070149,건조 (3%),맑음,54.0,504(+8),5.6
229,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,¾,0,6,6,0,0,해피플레이,0045294,30,조재로,080550,서울,한국,8,6,6,조현영,122001,5.4,R0~0,국6등급,0,20230423,일요일,1200,일반,2,78.3,14.6,0,41.1,14,0.0,0.0,25.1,0,43.9,암,김동철,070177,건조 (3%),맑음,54.0,472(+20),37.9
230,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,9,2,0,4,4,0,0,맥스마,0046205,30,김옥성,080100,서울,한국,9,8,4,최동근,116045,19.5,R0~0,국6등급,-,20230423,일요일,1200,일반,2,78.6,14.5,0,41.3,13,0.0,0.0,24.8,0,43.8,수,홍대유,070145,건조 (3%),맑음,56.0,425(-12),99.3
231,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,3,0,11,11,0,0,브라이트러닝,0045561,30,이혁,080486,서울,한국,10,10,11,함철원,119027,21.8,R0~0,국6등급,0,20230423,일요일,1200,일반,2,79.2,14.3,0,40.6,14,0.0,0.0,26.3,0,44.9,암,조현수,070199,건조 (3%),맑음,54.0,406(-9),128.1
232,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,3,0,10,10,0,0,그랜드대로,0045625,30,조상범,080533,서울,한국,11,11,10,김은갑,118003,24.4,R0~0,국6등급,0,20230423,일요일,1200,일반,2,79.8,14.6,0,41.2,14,0.0,0.0,26.3,0,44.9,암,손영표,070150,건조 (3%),맑음,54.0,466(+11),100.6
233,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,10,-,0,8,10,0,0,리버태양,0043872,30,안토니오,080576,서울,한국,1,6,9,(주)디알엠씨티,114026,1.9,R1~35,국5등급,29,20230423,일요일,1200,일반,3,75.2,13.3,0,38.3,13,0.0,0.0,25.2,0,43.0,거,정호익,070148,건조 (3%),맑음,54.0,492(+5),8.5
234,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,8,코,0,7,8,0,0,논스톱선더,0045603,30,신형철,080122,서울,한국,2,5,8,태립,106255,1.5,R1~35,국5등급,29,20230423,일요일,1200,일반,3,75.3,13.4,0,38.4,13,0.0,0.0,24.9,0,43.0,암,이희영,070053,건조 (3%),맑음,52.0,465(+5),3.0
235,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,1,1¾,0,6,6,0,0,멋진기록,0043778,30,김태희,080603,서울,한국,3,4,6,정기찬,010182,6.7,R1~35,국5등급,26,20230423,일요일,1200,일반,3,75.5,13.6,0,39.0,13,0.0,0.0,24.6,0,42.8,거,박윤규,070117,건조 (3%),맑음,52.5,489(-8),29.5
236,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,11,½,0,4,4,0,0,아르고탑,0045360,30,다비드,080584,서울,한국,4,3,5,우태율,111006,3.4,R1~35,국5등급,28,20230423,일요일,1200,일반,3,75.6,13.8,0,39.5,13,0.0,0.0,24.2,0,42.3,수,박재우,070164,건조 (3%),맑음,53.5,474(-1),12.7
237,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,4,1,0,3,3,0,0,우주의봄,0043829,30,김정준,080473,서울,한국,5,2,4,강종우,065110,1.4,R1~35,국5등급,29,20230423,일요일,1200,일반,3,75.8,14.1,0,39.8,13,0.0,0.0,24.2,0,42.2,암,배대선,070091,건조 (3%),맑음,52.0,484(+2),3.7
238,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,½,0,1,1,0,0,마파람,0044599,30,김옥성,080100,서울,한국,6,1,2,(주)나스카,110034,3.1,R1~35,국5등급,31,20230423,일요일,1200,일반,3,75.9,14.2,0,40.0,13,0.0,0.0,24.2,0,42.1,암,문병기,070225,건조 (3%),맑음,53.0,455(+5),12.8
239,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,9,1¾,0,5,5,0,0,아이스크림,0045576,30,이혁,080486,서울,한국,7,7,1,오종환,065154,3.8,R1~35,국5등급,30,20230423,일요일,1200,일반,3,76.2,14.0,0,40.1,13,0.0,0.0,24.3,0,42.4,암,박윤규,070117,건조 (3%),맑음,52.5,516(-2),7.8
240,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,6,½,0,9,9,0,0,세명레이디,0045776,30,박태종,080103,서울,한국,8,9,10,이기철,111051,3.9,R1~35,국5등급,27,20230423,일요일,1200,일반,3,76.3,13.9,0,39.1,14,0.0,0.0,25.2,0,43.4,암,배휴준,070144,건조 (3%),맑음,51.0,443(+2),18.5
241,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,4,0,11,11,0,0,야무진왕초,0044009,30,조한별,080515,서울,한국,9,10,11,우태율,111006,10.6,R1~35,국5등급,35,20230423,일요일,1200,일반,3,77.0,13.9,0,39.0,14,0.0,0.0,26.1,0,44.2,수,안병기,070146,건조 (3%),맑음,57.0,471(-2),37.3
242,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,7,2,0,10,7,0,0,톱티어,0046351,30,김용근,080405,서울,한국,10,11,7,김기종,106296,6.0,R1~35,국5등급,29,20230423,일요일,1200,일반,3,77.4,14.0,0,40.2,13,0.0,0.0,24.9,0,43.6,암,강성오,070174,건조 (3%),맑음,52.0,475(),17.6
243,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,3,½,0,2,2,0,0,머스탱참,0045098,30,조재로,080550,서울,한국,11,8,3,김세민,065160,3.5,R1~35,국5등급,29,20230423,일요일,1200,일반,3,77.4,15.1,0,41.5,13,0.0,0.0,24.2,0,42.1,암,김동철,070177,건조 (3%),맑음,52.0,476(-7),15.0
244,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,9,-,0,3,3,0,0,걸작선,0045512,30,이혁,080486,서울,한국,1,3,5,박덕희,105249,3.0,R1~35,국5등급,31,20230423,일요일,1300,일반,4,81.9,13.3,0,38.3,14,0.0,0.0,31.4,0,49.7,암,박윤규,070117,건조 (3%),맑음,53.0,524(+1),11.3
245,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,머리,0,1,1,0,0,한가위선물,0044025,30,안토니오,080576,서울,한국,2,1,1,우태율,111006,1.6,R1~35,국5등급,31,20230423,일요일,1300,일반,4,81.9,13.4,0,38.7,13,0.0,0.0,31.2,0,49.5,암,이준철,070197,건조 (3%),맑음,53.0,510(+23),3.3
246,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,8,½,0,2,2,0,0,아치메모리,0044846,30,조인권,080438,서울,한국,3,2,2,이종욱,065133,1.8,R1~35,국5등급,29,20230423,일요일,1300,일반,4,82.0,13.5,0,38.5,13,0.0,0.0,31.4,0,49.7,암,심승태,070166,건조 (3%),맑음,52.0,476(+1),10.8
247,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,6,2,0,5,6,0,0,럭키파워,0045307,30,김아현,080598,서울,한국,4,5,4,럭키팜,121014,1.1,R1~35,국5등급,34,20230423,일요일,1300,일반,4,82.3,13.2,0,38.5,14,0.0,0.0,31.6,0,50.2,수,박재우,070164,건조 (3%),맑음,55.5,466(-4),2.0
248,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,1,½,0,4,4,0,0,스마트별,0044272,30,박을운,080339,서울,한국,5,4,6,김조은,121002,3.4,R1~35,국5등급,26,20230423,일요일,1300,일반,4,82.4,13.5,0,38.7,14,0.0,0.0,31.6,0,50.1,암,조현수,070199,건조 (3%),맑음,52.0,453(+10),20.3
249,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,10,2½,0,7,7,0,0,케이엔티즈원,0043799,30,장추열,080476,서울,한국,6,6,8,조경수,214774,2.2,R1~35,국5등급,30,20230423,일요일,1300,일반,4,82.8,13.7,0,38.7,14,0.0,0.0,31.9,0,50.3,수,전승규,070182,건조 (3%),맑음,54.5,449(+3),8.8
250,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,11,2,0,10,9,0,0,위즈업,0044096,30,이용호,080547,서울,한국,7,10,7,최몽주,111028,11.6,R1~35,국5등급,26,20230423,일요일,1300,일반,4,83.2,13.0,0,38.2,14,0.0,0.0,32.2,0,51.3,수,송문길,070179,건조 (3%),맑음,52.5,454(+3),58.2
251,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,머리,0,9,10,0,0,사랑다모아,0042658,30,김옥성,080100,서울,한국,8,8,10,황경호,121006,4.6,R1~35,국5등급,24,20230423,일요일,1300,일반,4,83.2,13.5,0,38.2,14,0.0,0.0,32.5,0,51.3,암,손영표,070150,건조 (3%),맑음,52.0,497(-1),32.8
252,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,3,1½,0,6,5,0,0,정문파파고,0043920,30,조상범,080533,서울,한국,9,7,3,김재영b,117014,13.7,R1~35,국5등급,23,20230423,일요일,1300,일반,4,83.5,14.0,0,39.7,14,0.0,0.0,31.6,0,50.3,거,구자흥,070157,건조 (3%),맑음,52.0,443(-2),70.1
253,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,7,3,0,8,8,0,0,골드카이저,0042621,30,문정균,080337,서울,한국,10,9,9,김근영,106272,4.9,R1~35,국5등급,27,20230423,일요일,1300,일반,4,84.0,14.3,0,39.6,14,0.0,0.0,32.2,0,50.7,암,최영주,070098,건조 (3%),맑음,52.0,440(-8),33.3
254,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,4,-,0,0,0,0,0,은파마운틴,0044684,30,조재로,080550,서울,한국,95,0,0,이미경,105161,0.0,R1~35,국5등급,34,20230423,일요일,1300,일반,4,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,수,박희철,070114,건조 (3%),맑음,56.5,0(),0.0
255,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,10,-,0,2,2,0,0,하이러너,0044014,30,함완식,080342,서울,한국,1,2,3,황은호,111007,2.2,R1~50,국4등급,44,20230423,일요일,1300,일반,5,81.8,12.5,0,37.1,13,0.0,0.0,32.1,0,51.1,암,이관호,070181,건조 (3%),맑음,53.5,453(+8),7.4
256,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,11,½,0,3,3,0,0,톱클래스,0044028,30,정정희,080530,서울,한국,2,3,10,김기종,106296,9.6,R1~50,국4등급,37,20230423,일요일,1300,일반,5,81.9,12.6,0,37.2,14,0.0,0.0,32.1,0,51.1,수,강성오,070174,건조 (3%),맑음,52.0,441(+1),29.5
257,5,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,9,¾,0,1,1,0,0,장산가드,0042413,30,김용근,080405,서울,한국,3,1,1,김병진,111044,4.6,R1~50,국4등급,41,20230423,일요일,1300,일반,5,82.0,12.9,0,37.5,13,0.0,0.0,31.9,0,50.8,수,강환민,070175,건조 (3%),맑음,54.0,511(+5),12.8
258,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,1,4,0,10,11,0,0,한강매직,0043985,30,이혁,080486,서울,한국,4,6,11,김학록,122009,1.5,R1~50,국4등급,39,20230423,일요일,1300,일반,5,82.6,12.4,0,36.8,14,0.0,0.0,33.1,0,52.2,암,곽영효,070094,건조 (3%),맑음,52.0,429(-3),4.2
259,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,5,2,0,11,10,0,0,실버스타,0044348,30,조재로,080550,서울,한국,5,7,8,(주)나스카,110034,5.6,R1~50,국4등급,41,20230423,일요일,1300,일반,5,82.9,12.7,0,37.3,14,0.0,0.0,32.8,0,52.2,암,최용건,070200,건조 (3%),맑음,52.0,445(+6),22.2
260,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,4,½,0,8,9,0,0,장군별,0043806,30,박태종,080103,서울,한국,6,5,7,오종환,065154,4.5,R1~50,국4등급,40,20230423,일요일,1300,일반,5,83.1,13.0,0,37.6,14,0.0,0.0,32.8,0,51.9,수,최봉주,070152,건조 (3%),맑음,53.5,514(-8),12.2
261,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,6,3,0,6,5,0,0,가나패션,0045027,30,장추열,080476,서울,한국,7,10,4,김한수,117024,1.6,R1~50,국4등급,46,20230423,일요일,1300,일반,5,83.6,13.0,0,38.3,14,0.0,0.0,32.5,0,51.7,암,안해양,070108,건조 (3%),맑음,54.5,466(+5),4.0
262,4,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,7,½,0,4,4,0,0,자이언트킬링,0044243,30,이상규,080609,서울,한국,8,4,2,이종훈,105127,2.7,R1~50,국4등급,47,20230423,일요일,1300,일반,5,83.7,14.2,0,38.8,13,0.0,0.0,32.3,0,51.4,수,송문길,070179,건조 (3%),맑음,53.0,511(+8),6.8
263,5,연령오픈,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,2,2,0,7,8,0,0,티나,0042186,30,김태희,080603,서울,한국,9,8,6,곽홍석,119026,6.3,R1~50,국4등급,37,20230423,일요일,1300,일반,5,84.1,13.5,0,38.6,14,0.0,0.0,32.8,0,51.9,암,이관호,070181,건조 (3%),맑음,51.0,493(+12),30.8
